TAZID_900,parcel_acres,vacant_acres_19,vacant_acres_50,res_units_per_acre_19,res_units_per_acre_50,sf_units_per_acre_19,sf_units_per_acre_50,mf_units_per_acre_19,mf_units_per_acre_50,job_spaces_per_acre_19,job_spaces_per_acre_50,ttl_jobs_per_acre_19,ttl_jobs_per_acre_50,ind_jobs_per_acre_19,ind_jobs_per_acre_50,rtl_jobs_per_acre_19,rtl_jobs_per_acre_50,off_jobs_per_acre_19,off_jobs_per_acre_50,max_res_units_per_acre_19,max_res_units_per_acre_50,max_sf_units_per_acre_19,max_sf_units_per_acre_50,max_mf_units_per_acre_19,max_mf_units_per_acre_50,max_job_spaces_per_acre_19,max_job_spaces_per_acre_50,max_ttl_jobs_per_acre_19,max_ttl_jobs_per_acre_50,max_ind_jobs_per_acre_19,max_ind_jobs_per_acre_50,max_rtl_jobs_per_acre_19,max_rtl_jobs_per_acre_50,max_off_jobs_per_acre_19,max_off_jobs_per_acre_50,mean_res_units_per_acre_19,mean_res_units_per_acre_50,mean_sf_units_per_acre_19,mean_sf_units_per_acre_50,mean_mf_units_per_acre_19,mean_mf_units_per_acre_50,mean_job_spaces_per_acre_19,mean_job_spaces_per_acre_50,mean_ttl_jobs_per_acre_19,mean_ttl_jobs_per_acre_50,mean_ind_jobs_per_acre_19,mean_ind_jobs_per_acre_50,mean_rtl_jobs_per_acre_19,mean_rtl_jobs_per_acre_50,mean_off_jobs_per_acre_19,mean_off_jobs_per_acre_50
509,131.82999999999984,6,3,3.36,3.5,3.31,3.46,0.05,0.05,0.71,0.71,0.49,0.56,0.27,0.26,0.0,0.0,0.23,0.3,11.11,11.11,11.11,11.11,10.53,10.53,23.47,23.47,16.49,18.37,11.34,11.34,0.0,0.0,12.24,18.37,4.42,4.46,4.36,4.39,0.06,0.06,0.25,0.25,0.18,0.2,0.09,0.09,0.0,0.0,0.09,0.11
510,114.44999999999987,3,3,4.29,4.3,4.17,4.18,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,10.53,10.53,10.53,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,4.52,4.38,4.39,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,116.3599999999999,3,3,3.67,3.78,3.21,3.22,0.46,0.56,2.47,2.66,2.47,2.35,0.0,0.0,0.16,0.18,2.3,2.17,31.58,26.32,13.33,13.33,31.58,26.32,117.39,117.39,117.39,117.39,0.0,0.0,2.25,4.76,117.39,117.39,4.85,4.87,4.24,4.25,0.61,0.62,0.88,1.36,0.88,1.03,0.0,0.0,0.01,0.06,0.87,0.97
512,74.88999999999997,13,11,5.47,6.06,0.76,0.6,4.71,5.46,5.22,8.28,5.05,6.38,0.01,0.01,0.84,1.09,4.19,5.27,18.33,18.33,5.56,5.56,18.33,18.33,175.0,175.0,175.0,175.0,0.4,0.4,50.0,50.0,125.0,125.0,3.23,3.78,1.61,1.14,1.63,2.63,15.99,24.03,15.88,18.48,0.01,0.01,5.03,5.22,10.84,13.26
513,132.70000000000005,0,0,4.49,4.54,4.49,4.54,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.02,12.5,12.5,12.5,12.5,0.0,0.0,0.52,0.52,0.52,0.52,0.0,0.0,0.0,0.0,0.52,0.52,5.05,5.07,5.05,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,90.02000000000004,7,3,2.43,2.92,2.43,2.69,0.0,0.23,4.05,4.42,4.07,4.25,0.01,0.02,1.03,1.07,3.02,3.17,11.11,11.11,11.11,11.11,0.0,6.9,56.0,56.0,56.0,56.0,0.24,0.47,18.0,16.0,38.35,40.0,3.56,3.73,3.56,3.64,0.0,0.09,1.26,1.44,1.26,1.34,0.0,0.0,0.45,0.45,0.81,0.89
515,124.76999999999988,15,7,2.56,2.9,2.56,2.9,0.0,0.0,0.71,0.71,0.64,0.69,0.0,0.0,0.02,0.02,0.63,0.67,10.53,10.53,10.53,10.53,0.0,0.0,26.84,26.84,24.55,25.54,0.0,0.0,0.91,0.91,23.64,25.11,3.8,3.87,3.8,3.87,0.0,0.0,0.16,0.16,0.15,0.16,0.0,0.0,0.0,0.0,0.14,0.15
516,169.10999999999999,0,0,2.44,2.5,1.62,1.56,0.82,0.94,3.79,3.79,3.67,3.71,0.0,0.0,0.0,0.0,3.67,3.71,20.16,20.16,9.52,9.52,20.16,20.16,210.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,210.0,210.0,4.49,4.6,3.73,3.71,0.77,0.9,5.03,5.03,4.47,4.54,0.0,0.0,0.0,0.0,4.47,4.54
517,152.11999999999998,12,8,4.18,4.66,2.89,2.89,1.29,1.77,0.35,0.35,0.35,0.34,0.0,0.0,0.0,0.0,0.35,0.34,25.0,25.0,14.29,14.29,25.0,25.0,76.92,76.92,76.92,76.92,0.0,0.0,0.0,0.0,76.92,76.92,5.33,5.68,4.32,4.19,1.01,1.49,0.34,0.34,0.34,0.34,0.0,0.0,0.0,0.0,0.34,0.34
518,63.759999999999984,3,0,2.92,3.54,2.26,2.01,0.66,1.54,10.82,13.8,10.88,13.28,0.0,0.0,3.53,3.8,7.36,9.49,13.33,13.33,10.0,10.0,13.33,13.33,98.68,98.68,98.68,98.68,0.0,0.0,30.43,26.09,77.63,78.95,3.99,4.53,3.14,2.85,0.84,1.68,5.01,6.65,5.06,6.36,0.0,0.0,1.84,1.92,3.22,4.44
519,55.629999999999995,12,1,0.04,2.34,0.04,0.0,0.0,2.34,21.86,26.95,21.54,25.18,0.23,0.07,8.39,8.79,12.91,16.32,3.85,8.33,3.85,0.0,0.0,8.33,99.24,99.24,98.48,99.24,0.88,0.34,48.0,40.0,71.21,73.48,0.1,1.41,0.1,0.0,0.0,1.41,22.44,30.31,22.21,28.59,0.02,0.01,10.88,11.27,11.31,17.31
520,187.45999999999975,6,1,3.47,3.82,3.47,3.82,0.0,0.0,0.05,0.05,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04,12.5,12.5,12.5,12.5,0.0,0.0,0.28,0.28,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,4.85,5.2,4.85,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,189.7199999999999,6,3,2.37,2.44,2.37,2.42,0.0,0.01,2.27,2.31,2.24,2.29,0.0,0.0,1.24,1.13,1.0,1.16,12.5,12.5,12.5,12.5,0.0,7.69,63.32,63.32,61.59,63.32,0.0,0.0,30.34,28.03,31.49,35.29,3.3,3.35,3.3,3.32,0.0,0.03,0.7,0.79,0.7,0.76,0.0,0.0,0.36,0.34,0.34,0.42
522,144.35000000000002,29,13,2.15,2.97,2.15,2.29,0.0,0.68,4.41,4.38,4.1,4.32,0.03,0.03,1.77,1.75,2.3,2.54,11.11,15.84,11.11,11.11,0.0,15.84,291.67,291.67,300.0,291.67,0.45,0.45,175.0,150.0,125.0,141.67,3.76,3.98,3.76,3.81,0.0,0.18,1.35,1.46,1.36,1.43,0.0,0.0,0.78,0.74,0.57,0.69
523,154.98999999999995,8,7,3.97,4.16,3.88,4.06,0.09,0.09,0.32,0.32,0.2,0.24,0.04,0.04,0.0,0.0,0.16,0.2,14.29,14.29,14.29,14.29,14.29,14.29,26.56,26.56,15.62,18.75,3.12,3.12,0.0,0.0,12.5,15.62,5.07,5.12,4.99,5.03,0.08,0.08,0.07,0.07,0.04,0.05,0.01,0.01,0.0,0.0,0.03,0.04
524,94.83999999999972,3,3,5.36,5.43,4.49,4.51,0.86,0.92,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12,30.12,16.67,16.67,30.12,30.12,11.54,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,5.62,5.2,5.2,0.37,0.42,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,91.42999999999992,5,1,3.85,4.31,2.95,3.15,0.9,1.16,0.07,0.07,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.05,20.0,20.0,11.11,11.11,20.0,20.0,1.2,1.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.92,5.27,4.21,4.25,0.71,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,141.66999999999982,7,5,2.59,3.26,2.27,2.18,0.32,1.08,11.08,13.74,10.44,12.72,0.01,0.01,2.46,2.59,7.97,10.12,18.18,20.0,10.53,10.53,18.18,20.0,328.95,328.95,145.0,286.84,0.41,0.41,60.0,60.0,120.0,236.84,3.64,4.2,3.29,3.21,0.35,0.99,5.96,7.52,5.44,6.91,0.0,0.0,1.64,1.71,3.79,5.2
527,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,2.27,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,2.27,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,2.27,0.0,0.0,0.0,2.21
528,83.23000000000003,6,6,4.33,5.02,3.93,4.58,0.4,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,28.57,11.11,11.11,28.57,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,5.7,4.39,5.13,0.49,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,93.97999999999985,5,4,3.38,3.65,2.52,2.79,0.86,0.86,1.18,1.22,0.76,1.0,0.32,0.27,0.0,0.01,0.44,0.72,10.53,10.53,10.53,10.53,7.43,7.43,34.91,34.91,17.67,30.17,8.82,7.06,0.0,0.43,17.67,29.31,4.25,4.58,4.22,4.55,0.03,0.03,0.18,0.28,0.11,0.15,0.04,0.03,0.0,0.0,0.07,0.12
530,147.66999999999976,15,7,4.58,5.21,3.28,3.91,1.3,1.3,0.87,0.87,0.83,0.82,0.17,0.2,0.01,0.01,0.64,0.61,25.89,25.89,15.38,15.38,25.89,25.89,260.0,260.0,260.0,240.0,21.9,24.76,0.98,0.98,260.0,240.0,5.21,5.54,4.6,4.94,0.61,0.61,0.95,0.95,0.93,0.88,0.05,0.05,0.0,0.0,0.88,0.82
531,73.68,2,0,4.37,4.75,1.63,1.83,2.74,2.92,1.21,1.43,1.19,1.28,0.0,0.0,0.81,0.9,0.38,0.38,12.96,12.96,11.11,11.11,12.96,12.96,70.59,70.59,72.55,70.59,0.0,0.0,52.94,50.98,19.61,19.61,3.94,4.62,3.57,4.02,0.36,0.6,0.98,1.18,0.96,1.04,0.0,0.0,0.67,0.73,0.29,0.31
532,149.29000000000002,71,67,0.0,0.12,0.0,0.0,0.0,0.12,10.58,12.12,10.49,11.92,0.0,0.01,8.44,8.8,2.05,3.11,0.0,3.85,0.0,0.0,0.0,3.85,37.79,43.46,37.46,39.27,0.0,0.17,33.17,31.68,9.7,16.92,0.0,0.17,0.0,0.0,0.0,0.17,11.21,13.11,11.11,12.81,0.0,0.0,9.35,9.9,1.77,2.91
533,62.09999999999999,11,3,2.14,1.74,0.08,0.13,2.06,1.61,18.97,27.52,18.95,26.57,0.47,0.48,9.16,13.24,9.32,12.85,29.72,19.81,6.67,6.67,29.72,19.81,73.33,73.33,73.33,73.33,1.79,1.79,53.33,51.11,30.7,32.21,1.15,1.27,0.39,0.41,0.76,0.86,11.81,21.39,11.84,20.18,0.23,0.26,7.0,11.97,4.62,7.95
534,109.58999999999997,62,60,0.03,0.02,0.03,0.02,0.0,0.0,18.97,59.06,18.83,57.89,0.78,3.47,0.16,0.45,17.89,53.97,2.56,2.56,2.56,2.56,0.0,0.0,337.84,177.48,336.94,177.48,16.58,36.08,1.38,6.21,336.04,176.14,0.15,0.11,0.15,0.11,0.0,0.0,19.21,58.33,19.06,56.78,1.17,3.06,0.16,0.35,17.73,53.37
535,144.09999999999994,5,0,2.15,3.94,1.12,1.6,1.03,2.34,8.68,13.28,8.66,12.22,0.0,0.01,7.7,10.73,0.96,1.49,17.86,20.69,8.33,8.33,17.86,20.69,57.53,69.86,57.53,57.14,0.0,0.13,50.68,49.32,17.86,17.86,3.8,4.96,2.29,2.87,1.51,2.08,2.96,4.28,2.96,3.96,0.0,0.0,2.53,3.42,0.43,0.54
536,118.87000000000002,24,5,0.0,0.82,0.0,0.0,0.0,0.82,5.11,16.23,4.16,15.34,0.1,0.13,3.51,10.1,0.56,5.11,0.0,9.09,0.0,0.0,0.0,9.09,184.21,184.21,182.46,184.21,3.06,0.93,182.46,177.19,5.82,29.14,0.0,1.42,0.0,0.0,0.0,1.42,11.28,18.26,10.78,17.66,0.09,0.07,10.49,14.76,0.2,2.83
537,229.81000000000012,50,24,2.75,4.62,1.09,2.22,1.65,2.4,3.22,3.19,3.02,3.15,0.05,0.05,0.77,0.76,2.21,2.34,37.81,37.81,11.11,11.11,37.81,37.81,78.26,78.26,78.26,75.36,1.45,1.45,15.94,14.49,60.87,59.42,3.34,4.68,2.8,4.02,0.54,0.66,1.13,1.14,1.1,1.11,0.01,0.02,0.24,0.23,0.84,0.86
538,200.73000000000002,95,16,1.2,3.34,0.0,0.0,1.2,3.34,5.83,15.55,5.78,12.63,0.02,1.33,5.11,9.18,0.65,2.12,8.37,8.37,0.0,0.0,8.37,8.37,266.67,266.67,262.96,266.67,0.43,10.34,262.96,259.26,153.03,143.94,0.2,1.87,0.0,0.0,0.2,1.87,22.76,30.24,22.55,28.17,0.01,0.83,18.03,21.79,4.51,5.54
539,393.9399999999997,253,247,0.59,0.76,0.42,0.59,0.17,0.17,0.12,0.28,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,10.53,10.53,10.0,10.0,10.53,10.53,1.73,3.14,1.77,1.69,0.0,0.0,0.0,0.0,1.77,1.69,2.75,3.18,2.43,2.85,0.32,0.32,0.01,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01
540,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.39,0.37,0.0,0.0,0.0,0.0,0.39,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.39,0.37,0.0,0.0,0.0,0.0,0.39,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.39,0.37,0.0,0.0,0.0,0.0,0.39,0.37
541,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.0,10.94,0.0,0.0,0.0,17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.0,10.94,0.0,0.0,0.0,17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.0,10.94,0.0,0.0,0.0,17.21
542,114.06999999999987,36,25,3.09,4.37,2.81,4.09,0.28,0.28,0.66,1.15,0.18,0.3,0.0,0.0,0.04,0.05,0.15,0.25,41.18,41.18,15.38,15.38,41.18,41.18,44.44,44.44,33.33,22.22,0.0,0.0,3.23,3.23,33.33,22.22,5.97,6.64,5.57,6.25,0.39,0.39,0.75,0.81,0.25,0.3,0.0,0.0,0.02,0.02,0.22,0.27
543,152.0299999999994,4,1,5.84,5.97,5.84,5.97,0.0,0.0,1.52,1.53,1.13,1.43,0.0,0.0,0.03,0.04,1.11,1.39,16.67,16.67,16.67,16.67,0.0,0.0,66.67,66.67,66.67,66.67,0.0,0.0,3.23,3.23,66.67,66.67,6.89,6.92,6.89,6.92,0.0,0.0,0.47,0.47,0.4,0.45,0.0,0.0,0.01,0.01,0.39,0.44
544,80.29000000000003,37,23,5.87,7.26,1.56,2.96,4.31,4.3,0.0,0.12,0.0,0.1,0.0,0.0,0.0,0.07,0.0,0.02,96.0,96.0,12.5,12.5,96.0,96.0,0.0,6.54,0.0,5.23,0.0,0.0,0.0,3.92,0.0,1.31,6.58,7.23,3.72,4.37,2.86,2.86,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.01
545,80.72999999999999,5,2,4.79,5.48,1.07,1.76,3.73,3.72,0.53,0.55,0.51,0.52,0.0,0.0,0.0,0.0,0.51,0.52,24.52,24.52,14.29,14.29,24.52,24.52,4.29,4.55,4.29,4.55,0.0,0.0,0.0,0.0,4.29,4.55,5.75,6.92,2.47,3.65,3.28,3.27,0.05,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.05,0.06
546,160.36999999999986,5,3,2.81,3.27,2.67,3.12,0.14,0.14,0.16,0.11,0.06,0.06,0.0,0.0,0.0,0.0,0.06,0.06,15.38,15.38,15.38,15.38,11.11,11.11,23.08,7.69,3.85,3.85,0.0,0.0,0.0,0.0,3.85,3.85,5.51,5.94,5.28,5.71,0.23,0.23,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01
547,109.55999999999997,4,1,4.13,4.56,2.96,3.43,1.17,1.13,1.86,1.86,1.44,1.51,0.02,0.02,0.0,0.0,1.42,1.49,16.67,16.67,12.5,12.5,16.67,16.67,13.24,13.24,9.86,10.27,0.15,0.15,0.0,0.0,9.86,10.27,5.22,5.61,4.62,5.03,0.6,0.57,0.06,0.06,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.05
548,74.21999999999996,2,0,4.41,5.15,1.58,1.75,2.83,3.4,5.04,6.59,4.59,6.2,0.0,0.01,0.38,0.28,4.22,5.9,21.79,21.79,11.11,11.11,21.79,21.79,61.54,61.54,61.54,61.54,0.0,0.44,7.35,5.88,61.54,61.54,4.53,5.07,3.4,3.66,1.13,1.41,2.23,2.74,2.08,2.44,0.0,0.0,0.13,0.1,1.96,2.34
549,61.32000000000001,0,0,0.03,0.07,0.03,0.0,0.0,0.07,24.25,26.83,24.2,26.65,0.0,0.03,0.21,0.24,23.99,26.37,3.12,6.25,3.12,0.0,0.0,6.25,261.22,261.22,261.22,261.22,0.0,0.36,2.04,2.04,259.18,259.18,0.36,0.7,0.36,0.0,0.0,0.7,44.86,50.37,44.85,49.69,0.0,0.04,0.21,0.25,44.64,49.41
550,50.29,0,0,2.21,2.35,0.54,0.54,1.67,1.81,17.66,17.5,17.66,17.36,0.0,0.0,0.0,0.0,17.66,17.36,7.14,7.14,7.14,7.14,6.16,6.16,90.48,90.48,90.48,90.48,0.0,0.0,0.0,0.0,90.48,90.48,4.19,4.3,4.04,4.04,0.14,0.26,7.35,7.34,7.35,7.17,0.0,0.0,0.0,0.0,7.35,7.17
551,449.58999999999986,301,275,0.82,1.07,0.74,0.85,0.07,0.22,0.09,0.74,0.09,0.48,0.0,0.0,0.0,0.04,0.09,0.43,14.29,14.29,14.29,14.29,5.46,8.11,42.27,42.27,42.27,42.27,0.0,0.54,0.0,1.89,42.27,42.27,3.71,3.84,3.68,3.76,0.03,0.08,0.12,0.29,0.12,0.24,0.0,0.0,0.0,0.01,0.12,0.23
552,221.33000000000013,134,109,0.0,0.56,0.0,0.09,0.0,0.48,0.58,3.21,0.57,2.49,0.05,0.06,0.03,0.2,0.5,2.23,0.6,6.33,0.6,0.6,0.0,6.33,29.47,43.81,29.47,41.9,2.11,1.88,1.39,2.42,26.32,40.0,0.01,0.82,0.01,0.1,0.0,0.72,1.93,5.25,1.92,4.46,0.14,0.12,0.1,0.26,1.68,4.09
553,27.669999999999998,2,0,0.07,0.51,0.07,0.07,0.0,0.43,33.54,50.09,33.03,48.9,0.04,0.14,12.29,15.43,20.71,33.32,5.88,5.88,5.88,5.88,0.0,3.72,63.79,78.95,63.79,70.86,0.08,1.45,24.36,28.45,62.07,67.24,0.42,0.86,0.42,0.42,0.0,0.43,20.35,30.14,19.5,28.25,0.0,0.09,2.54,5.35,16.96,22.81
554,76.14999999999999,3,1,3.43,3.76,1.31,1.39,2.11,2.36,18.52,22.38,18.45,21.79,0.0,0.0,7.5,7.89,10.95,13.89,28.24,28.24,14.29,14.29,28.24,28.24,205.88,205.88,205.88,205.88,0.0,0.0,97.06,91.18,108.82,114.71,3.41,3.82,2.78,2.79,0.62,1.03,9.5,16.32,9.41,15.13,0.0,0.0,5.11,6.43,4.3,8.7
555,32.03000000000001,1,0,4.03,3.81,3.12,2.62,0.91,1.19,14.24,27.72,14.24,25.48,0.0,0.0,2.65,5.78,11.58,19.7,52.63,42.11,13.33,13.33,52.63,42.11,312.5,312.5,312.5,312.5,0.0,0.0,37.5,31.25,275.0,281.25,4.47,4.24,3.55,3.06,0.93,1.18,12.69,26.32,12.78,24.0,0.0,0.0,2.34,5.48,10.44,18.51
556,62.95000000000005,6,3,4.35,4.58,3.57,3.65,0.78,0.92,0.38,1.18,0.37,0.6,0.0,0.0,0.0,0.0,0.37,0.6,21.43,21.43,20.0,20.0,21.43,21.43,166.67,166.67,158.33,150.0,0.0,0.0,0.0,0.0,158.33,150.0,5.82,5.86,4.86,4.84,0.96,1.03,0.65,1.57,0.62,0.89,0.0,0.0,0.0,0.0,0.62,0.89
557,64.38000000000011,0,0,5.17,5.16,5.0,4.88,0.17,0.28,0.33,3.04,0.17,1.62,0.03,0.03,0.0,0.06,0.14,1.52,15.38,15.38,15.38,15.38,11.11,11.11,34.88,78.95,25.58,40.0,4.65,4.65,0.0,5.56,20.93,40.0,5.73,5.66,5.59,5.45,0.13,0.21,0.16,2.8,0.08,1.44,0.01,0.01,0.0,0.05,0.06,1.38
558,122.75999999999999,4,4,1.37,1.38,1.17,1.19,0.2,0.2,1.0,1.23,0.99,1.07,0.0,0.0,0.0,0.01,0.99,1.06,21.05,21.05,20.0,20.0,21.05,21.05,16.91,23.73,16.91,16.91,0.0,0.0,0.0,0.85,16.91,16.91,6.6,6.69,5.85,5.94,0.75,0.75,0.11,0.25,0.11,0.15,0.0,0.0,0.0,0.01,0.11,0.15
559,49.90000000000001,4,4,0.0,0.0,0.0,0.0,0.0,0.0,4.03,4.03,3.89,4.01,0.0,0.0,0.62,0.52,3.27,3.49,0.0,0.0,0.0,0.0,0.0,0.0,73.02,73.02,69.84,73.02,0.0,0.0,19.05,17.46,58.14,58.14,0.0,0.0,0.0,0.0,0.0,0.0,18.6,18.6,18.15,18.55,0.0,0.0,2.31,1.98,15.84,16.57
560,87.38000000000001,6,1,4.05,5.02,3.07,3.81,0.98,1.21,0.22,1.44,0.1,1.11,0.0,0.0,0.01,0.08,0.09,1.03,16.67,12.5,12.5,12.5,16.67,12.5,100.0,100.0,70.0,100.0,0.0,0.0,10.0,20.0,60.0,80.0,4.55,5.19,3.45,3.9,1.1,1.29,0.45,1.47,0.24,1.18,0.0,0.0,0.03,0.11,0.21,1.07
561,113.75000000000007,1,0,3.94,4.21,3.11,3.25,0.83,0.96,1.42,3.53,1.4,2.43,0.04,0.04,0.0,0.04,1.35,2.35,31.91,31.91,12.5,12.5,31.91,31.91,125.0,125.0,125.0,125.0,1.63,1.63,0.0,2.13,125.0,125.0,5.02,5.24,4.25,4.35,0.77,0.89,0.86,2.62,0.85,1.65,0.01,0.01,0.0,0.01,0.84,1.63
562,114.72000000000006,26,23,1.36,2.07,1.36,2.07,0.0,0.0,1.86,1.86,1.87,1.86,0.02,0.02,0.0,0.0,1.85,1.84,7.69,9.09,7.69,9.09,0.0,0.0,84.38,84.38,84.38,84.38,1.56,1.56,0.0,0.0,82.81,82.81,2.93,3.9,2.93,3.9,0.0,0.0,1.01,1.01,1.02,1.01,0.01,0.01,0.0,0.0,1.01,1.0
563,124.64999999999995,5,0,4.1,4.52,3.71,4.14,0.39,0.39,0.26,0.26,0.23,0.25,0.0,0.0,0.01,0.01,0.22,0.24,11.76,11.76,11.11,11.11,11.76,11.76,57.89,57.89,50.88,54.39,0.0,0.0,1.75,1.75,49.12,52.63,4.44,4.64,3.98,4.19,0.46,0.45,0.12,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.11
564,130.22000000000003,3,0,3.01,3.54,3.01,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.87,3.43,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,132.42999999999995,1,1,2.17,2.22,2.14,2.19,0.03,0.03,0.35,0.35,0.35,0.32,0.0,0.0,0.0,0.0,0.35,0.32,10.53,10.53,10.53,10.53,4.17,4.17,1.73,1.73,1.69,1.52,0.0,0.0,0.0,0.0,1.69,1.52,4.37,4.44,4.31,4.38,0.05,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01
566,142.59000000000012,12,3,3.63,4.45,1.63,2.36,2.0,2.09,3.67,3.54,3.68,3.47,0.64,0.54,0.24,0.2,2.81,2.73,12.5,12.5,12.5,12.5,8.3,8.3,67.46,67.46,68.9,67.94,13.4,12.44,5.62,5.06,52.15,52.63,4.08,4.67,4.01,4.54,0.07,0.13,1.4,1.33,1.4,1.27,0.23,0.19,0.08,0.06,1.09,1.02
567,203.99000000000007,55,11,0.87,1.5,0.87,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,5.71,5.71,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.71,1.32,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,316.08999999999946,9,4,3.29,3.56,1.58,1.87,1.71,1.7,1.46,1.45,1.46,1.37,0.0,0.0,0.19,0.16,1.27,1.21,20.83,18.18,13.33,13.33,20.83,18.18,63.48,52.93,63.28,52.93,0.0,0.2,5.0,4.55,60.55,50.59,4.11,4.28,3.39,3.57,0.72,0.7,0.22,0.42,0.22,0.28,0.0,0.0,0.03,0.04,0.19,0.23
569,118.37999999999998,10,8,1.79,2.15,1.54,1.67,0.25,0.48,9.11,10.31,9.16,9.9,0.0,0.0,1.68,1.67,7.48,8.23,10.56,10.56,8.0,10.0,10.56,10.56,76.3,76.3,77.25,76.3,0.0,0.0,14.29,12.86,63.51,63.98,2.89,3.2,2.84,3.03,0.05,0.16,3.23,3.76,3.24,3.53,0.0,0.0,0.66,0.64,2.58,2.88
570,177.04000000000002,9,0,5.69,6.17,2.24,2.37,3.46,3.8,6.42,7.73,6.07,6.8,0.05,0.02,0.42,0.41,5.61,6.37,32.98,32.98,25.0,25.0,32.98,32.98,66.67,66.67,67.2,66.67,2.25,0.19,5.13,5.77,63.49,63.49,7.15,7.29,6.52,6.48,0.63,0.82,1.29,3.92,1.28,2.18,0.01,0.0,0.14,0.14,1.13,2.04
571,289.7100000000002,81,39,1.35,1.84,1.35,1.82,0.0,0.02,1.2,1.18,1.15,1.18,0.05,0.05,0.02,0.03,1.07,1.1,7.41,7.69,7.41,7.41,0.0,7.69,50.74,50.74,47.28,50.74,2.97,2.97,1.73,2.23,42.57,45.54,2.15,2.37,2.15,2.35,0.0,0.02,0.39,0.38,0.38,0.38,0.01,0.01,0.0,0.01,0.36,0.36
572,313.11999999999983,157,113,2.96,3.34,0.41,0.66,2.55,2.67,4.38,4.36,4.38,4.35,0.0,0.0,1.24,1.07,3.14,3.28,41.48,41.48,12.5,12.5,41.48,41.48,61.54,61.84,61.54,61.54,0.0,0.0,22.03,19.38,53.85,54.81,4.23,4.42,3.62,3.74,0.62,0.68,3.91,4.09,3.91,4.08,0.0,0.0,0.94,0.84,2.97,3.24
