,parcel_id,parcel_id_REMM,county_id,zone_id,parcel_acres,land_value,max_far,max_dua,has_buildings,was_developed,was_redeveloped,developable,residential_units,job_spaces,building_sqft,non_residential_sqft,residential_sqft,unit_price_non_residential,res_price_per_sqft,is_sf,is_mf,is_industrial,is_retail,is_office,is_govt,is_mixeduse,is_other,year_built,building_count,households_count,non_res_value,res_value,total_value,job_spaces_added,res_units_added,acreage_dev,acreage_redev,acreage_dev_res,acreage_redev_res,acreage_dev_nonres,acreage_redev_nonres,res_units_added_dev,res_units_added_redev,value_added_dev,value_added_redev,value_added_dev_res,value_added_dev_nonres
141505,485017,485017,57,159,1.0185768,42600.0,0.0,2.94528601,1,0,1,1.0,3.0,0.0,6655.380813000001,0.0,6655.380813000001,0.0,67.25614439180954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,447615.25294160674,490215.25294160674,0.0,2.0,,1.0185768,,1.0185768,,,,2.0,,352496.07421710674,,
141563,505874,505874,57,281,0.475541298,30592.0,0.0,6.30860035,1,0,1,1.0,3.0,0.0,5178.6447375,0.0,5178.6447375,0.0,65.18501736395962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,337570.04713571555,368162.0471357156,0.0,2.0,,0.475541298,,0.475541298,,,,2.0,,200043.95690332554,,
141571,502563,502563,57,293,0.331008449,34221.0,0.0,6.042141839,1,0,1,1.0,2.0,0.0,3604.6820125,0.0,3604.6820125,0.0,71.69218732444432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,258427.53808520487,292648.5380852049,0.0,1.0,,0.331008449,,0.331008449,,,,1.0,,157513.2223522049,,
141572,529392,529392,57,293,0.5067569510000001,40227.0,0.0,7.8933303010000015,1,0,1,1.0,3.0,0.0,6622.29984,0.0,6622.29984,0.0,65.44949837791788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,433426.2026361658,473653.2026361658,0.0,2.0,,0.5067569510000001,,0.5067569510000001,,,,2.0,,433426.2026361658,,
144709,534043,534043,57,190,0.657742426,150.0,0.0,7.601759905,1,0,1,1.0,5.0,0.0,11460.504028,0.0,11460.504028,0.0,71.88789785333681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,823871.5429126192,824021.5429126192,0.0,4.0,,0.657742426,,0.657742426,,,,4.0,,823871.5429126192,,
147168,502918,502918,57,267,6.248048012000001,128450.0,0.0,2.880899757,1,0,1,1.0,17.0,0.0,54432.99427999999,0.0,54432.99427999999,0.0,58.58756448841209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,3189096.562676866,3317546.562676866,-1.0,16.0,,6.248048012000001,,6.248048012000001,,,,16.0,,3016299.837994866,,
147361,461497,461497,57,341,0.184122093,22000.0,0.0,10.86235753,1,0,1,1.0,2.0,0.0,3208.1433428000005,0.0,3208.1433428000005,0.0,60.23596111609887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,193245.59765177226,215245.59765177226,0.0,1.0,,0.184122093,,0.184122093,,,,1.0,,133828.59765502225,,
147456,485333,485333,57,374,0.171554022,18750.0,1.0,25.0,1,0,1,1.0,4.0,0.0,7472.893212000001,0.0,7472.893212000001,0.0,57.04383934017312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,426282.51979159826,445032.51979159826,0.0,3.0,,0.171554022,,0.171554022,,,,3.0,,426282.51979159826,,
147458,462229,462229,57,374,0.189090434,40000.0,1.0,25.0,1,0,1,1.0,4.0,0.0,8236.779327,0.0,8236.779327,0.0,55.61520353690423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,458090.1587596701,498090.1587596701,0.0,3.0,,0.189090434,,0.189090434,,,,3.0,,386889.53055032005,,
147462,495228,495228,57,374,0.5808756589999999,46760.0,0.0,6.886155307,1,0,1,1.0,4.0,0.0,7590.88311,0.0,7590.88311,0.0,53.96457952024563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,409638.81521848455,456398.81521848455,0.0,3.0,,0.5808756589999999,,0.5808756589999999,,,,3.0,,409638.81521848455,,
147563,491436,491436,57,203,0.468665134,49128.0,0.0,4.267439274,1,0,1,1.0,2.0,0.0,5103.7633125,0.0,5103.7633125,0.0,62.47999864882476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,318883.1248689214,368011.1248689214,0.0,1.0,,0.468665134,,0.468665134,,,,1.0,,198024.31226056145,,
147899,514832,514832,57,300,0.383376143,30744.0,0.0,7.825213064,1,0,1,1.0,3.0,0.0,5009.9594339999985,0.0,5009.9594339999985,0.0,70.68040469000427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,354105.9602756247,384849.9602756247,0.0,2.0,,0.383376143,,0.383376143,,,,2.0,,255178.33799037468,,
148692,517337,517337,57,254,15.79455764,354875.0,0.0,2.975708537,1,0,1,1.0,49.0,0.0,137602.18612,0.0,137602.18612,0.0,67.43125738998494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,9278688.429682333,9633563.429682333,0.0,48.0,,15.79455764,,15.79455764,,,,48.0,,9138563.429690573,,
148836,466523,466523,57,242,17.47822132,414762.0,0.0,2.97513111,1,0,1,1.0,54.0,0.0,152270.26416,0.0,152270.26416,0.0,68.13999639840364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,10375695.25144637,10790457.25144637,0.0,53.0,,17.47822132,,17.47822132,,,,53.0,,10310924.25144821,,
148841,495933,495933,57,276,8.492423006000001,199500.0,0.0,0.942016194,1,0,1,1.0,7.0,0.0,18496.497305,0.0,18496.497305,0.0,64.8587172429882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1199659.0886906884,1399159.0886906884,-11.0,6.0,,8.492423006000001,,8.492423006000001,,,,6.0,,1129920.5886966034,,
150622,534629,534629,57,269,0.742989931,53000.0,0.0,2.691826518,1,0,1,1.0,2.0,0.0,4854.6962115000015,0.0,4854.6962115000015,0.0,62.07446174360797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,301352.6542575953,354352.6542575953,0.0,1.0,,0.742989931,,0.742989931,,,,1.0,,301352.6542575953,,
151152,474382,474382,57,350,0.122736516,17748.0,2.0,30.0,1,0,1,1.0,2.0,0.0,4009.80199125,0.0,4009.80199125,0.0,58.33649678368619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,233917.8009657741,251665.8009657741,0.0,1.0,,0.122736516,,0.122736516,,,,1.0,,233917.8009657741,,
151452,537774,537774,57,179,1.04023313,81200.0,0.0,2.883968905,1,0,1,1.0,3.0,0.0,6796.883271,0.0,6796.883270999999,0.0,72.70972117153698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,494199.48746989423,575399.4874698941,0.0,2.0,,1.04023313,,1.04023313,,,,2.0,,383755.1032378941,,
151464,481053,481053,57,179,0.945870375,80450.0,0.0,2.114454636,1,0,1,1.0,2.0,0.0,4120.2113549999995,0.0,4120.2113549999995,0.0,76.0584501798318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,313376.8900746448,393826.89007464476,0.0,1.0,,0.945870375,,0.945870375,,,,1.0,,212615.3744163448,,
151479,491250,491250,57,270,1.313065436,80745.0,0.0,2.284730005,1,0,1,1.0,2.0,0.0,5719.713039,0.0,5719.713039,0.0,58.69132244529595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,335697.5222665126,416442.52226651256,0.0,1.0,,1.313065436,,1.313065436,,,,1.0,,246727.55449775266,,
151521,475333,475333,57,281,0.30058334800000003,29291.0,0.0,6.65372854,1,0,1,1.0,2.0,0.0,3273.3526575,0.0,3273.3526575,0.0,67.1640497403168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,219851.62070592822,249142.62070592822,0.0,1.0,,0.30058334800000003,,0.30058334800000003,,,,1.0,,140435.5389427282,,
151530,544083,544083,57,283,0.483599259,37719.0,0.0,6.203483457999999,1,0,1,1.0,3.0,0.0,5266.395925,0.0,5266.395925,0.0,70.16704989836137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,369527.46565400204,407246.46565400204,0.0,2.0,,0.483599259,,0.483599259,,,,2.0,,285037.722159002,,
151536,529663,529663,57,293,0.263070245,33000.0,0.0,7.60253216,1,0,1,1.0,2.0,0.0,3437.801964,0.0,3437.801964,0.0,75.19470285657596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,258504.49716273326,291504.4971627332,0.0,1.0,,0.263070245,,0.263070245,,,,1.0,,137939.16945273321,,
155687,539848,539848,57,183,1.857468248,100700.0,0.0,2.691836055,1,0,1,1.0,4.0,0.0,12136.6975305,0.0,12136.6975305,0.0,61.73969747553792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,749316.0338851782,850016.0338851782,0.0,3.0,,1.857468248,,1.857468248,,,,3.0,,694976.0338881982,,
155991,470933,470933,57,266,0.999450637,53000.0,0.0,2.00109933,1,0,1,1.0,2.0,0.0,4353.6069750000015,0.0,4353.6069750000015,0.0,66.776408549009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,290718.23802441533,343718.23802441533,0.0,1.0,,0.999450637,,0.999450637,,,,1.0,,290718.23802441533,,
156100,488219,488219,57,383,0.31458867,40140.0,1.0,25.0,1,0,1,1.0,7.0,0.0,13703.48248,0.0,13703.48248,0.0,74.53567803510899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1021398.3580890369,1061538.3580890368,0.0,6.0,,0.31458867,,0.31458867,,,,6.0,,1021398.3580890369,,
156211,522843,522843,57,190,0.252637037,43000.0,0.0,7.916495639,1,0,1,1.0,2.0,0.0,4401.947728,0.0,4401.947728,0.0,69.1237673358975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,304279.21057505463,347279.21057505463,0.0,1.0,,0.252637037,,0.252637037,,,,1.0,,195133.15025755466,,
156213,531420,531420,57,190,1.487234767,65830.0,0.0,7.396276799,1,0,1,1.0,11.0,0.0,25913.578572,0.0,25913.578571999995,0.0,70.98124442716271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1839378.054601617,1905208.054601617,0.0,10.0,,1.487234767,,1.487234767,,,,10.0,,1697197.1111544871,,
156233,539127,539127,57,201,0.238755374,32300.0,1.0,25.0,1,0,1,1.0,5.0,0.0,10400.18411,0.0,10400.18411,0.0,56.60727270329726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,588726.0580792689,621026.0580792689,0.0,4.0,,0.238755374,,0.238755374,,,,4.0,,472177.5472368689,,
156240,542318,542318,57,204,0.267851253,38532.0,0.0,7.466830856,1,0,1,1.0,2.0,0.0,3500.280174,0.0,3500.280174,0.0,72.24171154810233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,252866.23066764945,291398.2306676494,0.0,1.0,,0.267851253,,0.267851253,,,,1.0,,149657.27422588938,,
156247,504120,504120,57,204,0.254250298,38000.0,0.0,7.866264125,1,0,1,1.0,2.0,0.0,3322.542897,0.0,3322.542897,0.0,72.28861182125719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,240182.0137407083,278182.01374070824,0.0,1.0,,0.254250298,,0.254250298,,,,1.0,,131013.68371830822,,
156407,505915,505915,57,290,3.022059286,96422.0,1.0,25.0,1,0,1,1.0,60.0,0.0,131640.9025,0.0,131640.9025,0.0,55.38155793097846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,7290478.267890037,7386900.267890037,0.0,59.0,,3.022059286,,3.022059286,,,,59.0,,7290478.267890037,,
156446,494771,494771,57,295,3.856659726,67150.0,1.3,25.0,1,0,1,1.0,81.0,0.0,167996.0977,0.0,167996.0977,0.0,55.61689301230811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,9343420.99226616,9410570.99226616,0.0,80.0,,3.856659726,,3.856659726,,,,80.0,,9253587.94221672,,
156531,499603,499603,57,302,0.181121518,30690.0,0.0,16.56346541,1,0,1,1.0,3.0,0.0,5917.23999375,0.0,5917.23999375,0.0,57.58997449095303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,340773.7002969096,371463.7002969096,0.0,2.0,,0.181121518,,0.181121518,,,,2.0,,263072.6009193096,,
156564,520163,520163,57,298,1.227103972,63290.0,0.0,7.334341837,1,0,1,1.0,8.0,0.0,16035.794706,0.0,16035.794706,0.0,68.4145319985258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1097081.3900354276,1160371.3900354276,0.0,7.0,,1.227103972,,1.227103972,,,,7.0,,1097081.3900354276,,
156633,559321,559321,57,409,0.4120205,39775.0,0.0,14.56238221,1,0,1,1.0,4.0,0.0,8973.806495,0.0,8973.806495,0.0,66.38156299116254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,595695.301118346,635470.301118346,0.0,3.0,,0.4120205,,0.4120205,,,,3.0,,523754.3011209861,,
157382,535220,535220,57,274,1.215597509,78150.0,0.0,2.467922134,1,0,1,1.0,3.0,0.0,5295.142750999999,0.0,5295.142750999999,0.0,70.56318485828756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,373642.13678983436,451792.13678983436,0.0,2.0,,1.215597509,,1.215597509,,,,2.0,,300592.1367898344,,
159662,542570,542570,57,349,0.266602809,40000.0,0.0,7.501796412999999,1,0,1,1.0,2.0,0.0,3483.965514,0.0,3483.965514,0.0,68.49758587007388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,238643.22696359106,278643.22696359106,0.0,1.0,,0.266602809,,0.266602809,,,,1.0,,238643.22696359106,,
159664,528429,528429,57,347,0.383104905,39516.0,0.0,7.830753294,1,0,1,1.0,3.0,0.0,5006.414904,0.0,5006.414904,0.0,65.67017057054973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,328772.1206926224,368288.12069262244,0.0,2.0,,0.383104905,,0.383104905,,,,2.0,,328772.1206926224,,
159665,544169,544169,57,347,0.272459271,30240.0,0.0,7.340546682,1,0,1,1.0,2.0,0.0,2967.081465,0.0,2967.081465,0.0,68.32402395006622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,202722.94507645754,232962.94507645754,0.0,1.0,,0.272459271,,0.272459271,,,,1.0,,136828.35953034754,,
159670,547054,547054,57,349,0.448156341,39738.0,0.0,6.694092505,1,0,1,1.0,3.0,0.0,4880.4225475,0.0,4880.4225475,0.0,67.24457375709198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,328181.93396113854,367919.93396113854,0.0,2.0,,0.448156341,,0.448156341,,,,2.0,,242877.35917163853,,
160052,523700,523700,57,270,0.6843901809999999,65000.0,0.0,2.922309607,1,0,1,1.0,2.0,0.0,4471.8054405,0.0,4471.8054405,0.0,65.38865325637511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,292405.33537882625,357405.33537882625,0.0,1.0,,0.6843901809999999,,0.6843901809999999,,,,1.0,,229149.33537442624,,
160108,527611,527611,57,293,0.33595920799999995,34716.0,0.0,5.953103695,1,0,1,1.0,2.0,0.0,3658.59577,0.0,3658.59577,0.0,68.5744479459665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,250886.18518519824,285602.1851851982,0.0,1.0,,0.33595920799999995,,0.33595920799999995,,,,1.0,,168149.64958903822,,
164079,536972,536972,57,146,4.47452119,91350.0,0.0,2.905338794,1,0,1,1.0,12.0,0.0,29236.52145,0.0,29236.52145,0.0,70.24830708532626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2053816.1369263285,2145166.1369263283,0.0,11.0,,4.47452119,,4.47452119,,,,11.0,,2053816.1369263285,,
164130,504234,504234,57,269,3.680748075,102050.0,0.0,2.988522924,1,0,1,1.0,10.0,0.0,24050.00793,0.0,24050.00793,0.0,62.287736802256916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1498020.5640360315,1600070.5640360315,0.0,9.0,,3.680748075,,3.680748075,,,,9.0,,1498020.5640360315,,
164330,507594,507594,57,341,0.134693976,22000.0,0.0,14.84847394,1,0,1,1.0,2.0,0.0,2933.6348075,0.0,2933.6348075,0.0,63.88267974212038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,187408.4528878595,209408.4528878595,0.0,1.0,,0.134693976,,0.134693976,,,,1.0,,131267.4528866695,,
164418,468224,468224,57,361,0.5184640429999999,20800.0,0.0,7.715096261,1,0,1,1.0,3.0,0.0,6775.288115999999,0.0,6775.288115999999,0.0,64.09244795954237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,434244.8009856358,455044.8009856358,0.0,2.0,,0.5184640429999999,,0.5184640429999999,,,,2.0,,422024.8009892358,,
164443,471650,471650,57,376,0.545451288,24862.0,1.0,25.0,1,0,1,1.0,12.0,0.0,23759.85812,0.0,23759.85812,0.0,64.88657305567665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1541695.7696958918,1566557.7696958918,0.0,11.0,,0.545451288,,0.545451288,,,,11.0,,1456201.1812199117,,
164444,510797,510797,57,383,0.441810333,43632.0,0.0,4.52682939,1,0,1,1.0,2.0,0.0,3849.05162,0.0,3849.05162,0.0,65.21374621318314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,251011.07550812146,294643.07550812146,0.0,1.0,,0.441810333,,0.441810333,,,,1.0,,108830.36737388144,,
164445,485841,485841,57,383,0.419710834,56763.0,0.0,4.7651855460000005,1,0,1,1.0,2.0,0.0,4570.6509825,0.0,4570.6509825,0.0,64.83133646374742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,296321.41170481517,353084.4117048152,0.0,1.0,,0.419710834,,0.419710834,,,,1.0,,157552.25562282527,,
164565,523208,523208,57,200,1.156095458,50550.0,0.0,2.59494143,1,0,1,1.0,3.0,0.0,5035.951814,0.0,5035.951814,0.0,59.87264288913231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,301515.7445665001,352065.74456650007,0.0,2.0,,1.156095458,,1.156095458,,,,2.0,,252681.74456266005,,
164569,538874,538874,57,200,1.145396678,45300.0,1.0,25.0,1,0,1,1.0,25.0,0.0,49893.47931,0.0,49893.47931,0.0,50.49640121926321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2519441.1494627674,2564741.1494627674,0.0,24.0,,1.145396678,,1.145396678,,,,24.0,,2391065.527531248,,
164593,498276,498276,57,198,0.919500051,37500.0,1.0,25.0,1,0,1,1.0,21.0,0.0,40053.42222,0.0,40053.42222,0.0,54.03084551875582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2164120.2684663218,2201620.2684663218,0.0,20.0,,0.919500051,,0.919500051,,,,20.0,,1985418.0292347216,,
164613,480071,480071,57,274,2.876376749,85700.0,0.0,2.781276828,1,0,1,1.0,7.0,0.0,18794.24568,0.0,18794.24568,0.0,64.68357267990129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1215678.9564062008,1301378.9564062008,0.0,6.0,,2.876376749,,2.876376749,,,,6.0,,1215678.9564062008,,
164781,547775,547775,57,389,0.50345604,40000.0,0.0,3.972541477,1,0,1,1.0,2.0,0.0,3289.5817635000003,0.0,3289.5817635000003,0.0,62.27497587400361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,204858.62495752476,244858.62495752476,0.0,1.0,,0.50345604,,0.50345604,,,,1.0,,204858.62495752476,,
164868,467733,467733,57,390,0.16705007800000002,30000.0,0.0,17.95868665,1,0,1,1.0,2.0,0.0,3638.3506925,0.0,3638.3506925,0.0,66.39111529785565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,241554.16031980052,271554.1603198005,0.0,1.0,,0.16705007800000002,,0.16705007800000002,,,,1.0,,177771.16031876052,,
164991,507636,507636,57,350,0.144604535,20000.0,2.0,30.0,1,0,1,1.0,2.0,0.0,4724.23017075,0.0,4724.23017075,0.0,47.42177785703805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,224031.39370282344,244031.39370282344,0.0,1.0,,0.144604535,,0.144604535,,,,1.0,,181650.39370390345,,
165024,511699,511699,57,191,0.507519579,51240.0,0.0,7.88146934,1,0,1,1.0,4.0,0.0,8843.021144,0.0,8843.021144,0.0,69.95830651967114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,618642.783751885,669882.783751885,0.0,3.0,,0.507519579,,0.507519579,,,,3.0,,618642.783751885,,
165586,466801,466801,57,270,1.5279445880000002,84195.0,0.0,2.617895983,1,0,1,1.0,4.0,0.0,9983.5899405,0.0,9983.5899405,0.0,60.03208860696352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,599335.7559236856,683530.7559236856,0.0,3.0,,1.5279445880000002,,1.5279445880000002,,,,3.0,,484645.83430030564,,
165588,464388,464388,57,270,5.327399962,143000.0,0.0,2.815632411,1,0,1,1.0,14.0,0.0,34809.231345,0.0,34809.231345,0.0,64.64260517507383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2250159.398282639,2393159.398282639,0.0,13.0,,5.327399962,,5.327399962,,,,13.0,,2250159.398282639,,
165728,472984,472984,57,249,5.643306316,188500.0,0.0,0.886005423,1,0,1,1.0,5.0,0.0,12291.121154999999,0.0,12291.121154999999,0.0,65.53056531421579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,805444.1176326672,993944.1176326672,0.0,4.0,,5.643306316,,5.643306316,,,,4.0,,760499.1176356672,,
165740,465153,465153,57,346,3.156947342,10200.0,0.0,7.9190424460000015,1,0,1,1.0,24.0,0.0,41254.98786,0.0,41254.98786,0.0,63.87681638531554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,2635237.284511642,2645437.284511642,0.0,22.0,,3.156947342,,3.156947342,,,,22.0,,2635237.284511642,,
166661,563137,563137,57,320,0.221201212,13720.23,2.0,30.0,1,0,1,1.0,5.0,0.0,9635.524795,0.0,9635.524795,0.0,54.94150134178149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,529390.1984532614,543110.4284532614,0.0,4.0,,0.221201212,,0.221201212,,,,4.0,,529390.1984532614,,
167979,529094,529094,57,347,0.324403765,30000.0,0.0,6.165156564,1,0,1,1.0,2.0,0.0,2826.2055980000005,0.0,2826.2055980000005,0.0,69.66613242257519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,196890.8134436913,226890.8134436913,0.0,1.0,,0.324403765,,0.324403765,,,,1.0,,120049.79211201133,,
167981,534954,534954,57,347,0.298929903,30750.0,0.0,6.690531737000001,1,0,1,1.0,2.0,0.0,3255.3466375,0.0,3255.3466375,0.0,66.95720121153266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,217968.89982037374,248718.89982037374,0.0,1.0,,0.298929903,,0.298929903,,,,1.0,,148970.90700025376,,
168356,500164,500164,57,270,0.931339681,53000.0,0.0,2.147444203,1,0,1,1.0,2.0,0.0,4056.915653,0.0,4056.915653,0.0,72.2005198821132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,292911.4192644828,345911.4192644828,0.0,1.0,,0.931339681,,0.931339681,,,,1.0,,292911.4192644828,,
168359,483252,483252,57,271,1.217199869,53000.0,0.0,2.464673286,1,0,1,1.0,3.0,0.0,7953.183942000001,0.0,7953.183942000001,0.0,62.60310987791478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,497894.04820029327,550894.0482002933,0.0,2.0,,1.217199869,,1.217199869,,,,2.0,,496894.0482000213,,
168366,475322,475322,57,269,3.433186042,87800.0,0.0,2.912746317,1,0,1,1.0,8.0,0.0,22432.4376,0.0,22432.4376,0.0,56.631008388970955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1270371.5619106677,1358171.5619106677,0.0,7.0,,3.433186042,,3.433186042,,,,7.0,,1270371.5619106677,,
168422,534109,534109,57,293,0.271924333,28050.0,0.0,7.35498724,1,0,1,1.0,2.0,0.0,3553.507185,0.0,3553.507185,0.0,69.60276994671729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,247333.94310156195,275383.943101562,0.0,1.0,,0.271924333,,0.271924333,,,,1.0,,247333.943101562,,
172581,503260,503260,57,303,0.622121658,40000.0,1.0,25.0,1,0,1,1.0,11.0,0.0,27099.61942,0.0,27099.61942,0.0,55.79623191881609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,1512056.6500699725,1552056.6500699725,0.0,10.0,,0.622121658,,0.622121658,,,,10.0,,1512056.6500699725,,
172844,472133,472133,57,341,0.18397795600000005,22000.0,0.0,10.87086759,1,0,1,1.0,2.0,0.0,3205.6319068000007,0.0,3205.6319068000007,0.0,60.71557428812118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,194631.78217768695,216631.78217768695,0.0,1.0,,0.18397795600000005,,0.18397795600000005,,,,1.0,,126077.78217768697,,
172845,506237,506237,57,341,0.140240051,21516.0,0.0,14.2612612,1,0,1,1.0,2.0,0.0,3054.428313,0.0,3054.428313,0.0,61.52142062721058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,0.0,0.0,187912.76901973423,209428.76901973423,0.0,1.0,,0.140240051,,0.140240051,,,,1.0,,126356.3806301342,,
