OID_,parcel_id,basebldg,Sliver,parcel_sqf,x,y,parcel_id_,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
125055,728232.000000000000000,1,0.000000000000000,12899.174295000000711,1563493,7157500,728232,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125056,613275.000000000000000,0,0.000000000000000,5271.500647150000077,1561574,7154449,613275,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125057,744027.000000000000000,1,0.000000000000000,9824.143968149999637,1561211,7155100,744027,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125058,611549.000000000000000,1,0.000000000000000,260579.103421999985585,1586334,7176562,611549,2,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
125059,584305.000000000000000,1,0.000000000000000,110566.887159000005340,1540488,7310751,584305,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125060,738838.000000000000000,1,0.000000000000000,67404.723263000007137,1470328,7289950,738838,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125063,675235.000000000000000,0,0.000000000000000,225.139732497000011,1538157,7312744,675235,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125064,602425.000000000000000,1,0.000000000000000,212442.554411999997683,1575641,7207740,602425,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
125065,622453.000000000000000,1,0.000000000000000,228553.105145999987144,1577746,7221441,622453,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125067,750735.000000000000000,1,0.000000000000000,9640.507532240000728,1551397,7157027,750735,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125071,584299.000000000000000,1,0.000000000000000,78138.724366599999485,1538548,7310718,584299,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125102,603515.000000000000000,0,0.000000000000000,43722.439557700003206,1570826,7199798,603515,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125103,729811.000000000000000,1,0.000000000000000,236222.744896999996854,1558228,7197524,729811,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125105,607684.000000000000000,0,0.000000000000000,174139.749608999991324,1560887,7201713,607684,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125106,622543.000000000000000,1,0.000000000000000,217744.983405000006314,1556602,7190993,622543,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125107,578529.000000000000000,1,0.000000000000000,16224.973142999999254,1560963,7158639,578529,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125109,675490.000000000000000,1,0.000000000000000,15894.932610100000602,1538633,7313347,675490,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125110,734286.000000000000000,1,0.000000000000000,22044.219147499999963,1538491,7312437,734286,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125111,584320.000000000000000,1,0.000000000000000,9969.043566869999268,1539239,7311458,584320,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125112,583869.000000000000000,1,0.000000000000000,6315.608405519999906,1545069,7311460,583869,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125113,565943.000000000000000,1,0.000000000000000,14288.767994899999394,1542485,7309634,565943,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125114,565809.000000000000000,1,0.000000000000000,5716.807770460000029,1543542,7309275,565809,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125115,565801.000000000000000,1,0.000000000000000,9059.535272339999210,1543579,7309010,565801,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125116,565791.000000000000000,1,0.000000000000000,8495.708131929999581,1543743,7309286,565791,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125117,752756.000000000000000,1,0.000000000000000,8671.892164369999591,1544109,7309029,752756,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125154,722690.000000000000000,0,0.000000000000000,265571.134099000017159,1586209,7217580,722690,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125155,710949.000000000000000,1,0.000000000000000,226754.822844000009354,1563309,7210734,710949,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125156,601345.000000000000000,0,0.000000000000000,216517.558526000007987,1573717,7219736,601345,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125157,601576.000000000000000,0,0.000000000000000,1111197.237339999992400,1575261,7221800,601576,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125158,603449.000000000000000,0,0.000000000000000,170710.858116999996128,1570013,7204928,603449,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125159,635935.000000000000000,1,0.000000000000000,241731.684149999986403,1571117,7206963,635935,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125160,602243.000000000000000,0,0.000000000000000,92695.322476799992728,1578821,7212908,602243,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125161,598456.000000000000000,0,0.000000000000000,139671.711366000003181,1578328,7227134,598456,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125162,601732.000000000000000,1,0.000000000000000,435334.189262999978382,1580045,7219201,601732,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125163,651961.000000000000000,1,0.000000000000000,229761.191805999987992,1580772,7208311,651961,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125164,602557.000000000000000,0,0.000000000000000,4164.714940789999673,1579839,7206979,602557,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125165,602548.000000000000000,1,0.000000000000000,38631.836367700001574,1579190,7206715,602548,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125166,722691.000000000000000,1,0.000000000000000,265627.281636999978218,1585972,7217789,722691,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125167,689326.000000000000000,1,0.000000000000000,228543.524825000000419,1558544,7184208,689326,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125170,578822.000000000000000,1,0.000000000000000,24820.620289599999523,1561213,7160711,578822,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125171,668691.000000000000000,1,0.000000000000000,228716.093373999989126,1557071,7184212,668691,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125172,608221.000000000000000,1,0.000000000000000,4358231.183369999751449,1561290,7179407,608221,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125173,608418.000000000000000,0,0.000000000000000,161953.257634999987204,1562422,7175956,608418,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125174,608988.000000000000000,0,0.000000000000000,17932.655000899998413,1562674,7166732,608988,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125176,579073.000000000000000,1,0.000000000000000,12382.628281699999206,1561847,7162220,579073,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125177,634104.000000000000000,1,0.000000000000000,9134.624035779999758,1564655,7161048,634104,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125178,684484.000000000000000,1,0.000000000000000,5059.424218500000279,1561146,7161069,684484,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125179,612814.000000000000000,1,0.000000000000000,19285.987923400000000,1558508,7160067,612814,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125180,612805.000000000000000,1,0.000000000000000,15169.811846200000218,1558646,7160840,612805,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125181,717343.000000000000000,1,0.000000000000000,10831.986688799999683,1558033,7163384,717343,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125182,634429.000000000000000,1,0.000000000000000,10917.843209099999513,1557257,7163226,634429,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125183,578648.000000000000000,1,0.000000000000000,16488.921839599999657,1559443,7160681,578648,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125184,578662.000000000000000,1,0.000000000000000,10202.469127799999114,1560326,7160686,578662,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125185,578706.000000000000000,1,0.000000000000000,12958.789563099999214,1559084,7157694,578706,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125186,633168.000000000000000,1,0.000000000000000,9257.004989690000002,1559874,7156490,633168,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125187,683487.000000000000000,0,0.000000000000000,7997.803645990000405,1559854,7156664,683487,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125188,683469.000000000000000,1,0.000000000000000,11300.414723300000333,1559261,7157055,683469,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125189,750803.000000000000000,1,0.000000000000000,11854.719355299999734,1551827,7156848,750803,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125190,579356.000000000000000,1,0.000000000000000,53618.289744599998812,1527925,7152157,579356,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125191,579179.000000000000000,0,0.000000000000000,30604.353457299999718,1528706,7150497,579179,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125192,740773.000000000000000,1,0.000000000000000,8431.219549120000011,1526298,7149086,740773,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125193,608975.000000000000000,0,0.000000000000000,4282.578930800000307,1561583,7162525,608975,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125194,639917.000000000000000,1,0.000000000000000,12829.373136899999736,1561503,7162474,639917,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125195,608683.000000000000000,0,0.000000000000000,18838.923966199999995,1561044,7162731,608683,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125196,579059.000000000000000,1,0.000000000000000,23496.534253099998750,1561403,7161927,579059,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125197,691764.000000000000000,1,0.000000000000000,10654.819521800000075,1558494,7164247,691764,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125198,690481.000000000000000,1,0.000000000000000,11653.900613899999371,1558767,7164236,690481,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125199,608874.000000000000000,0,0.000000000000000,152630.094978999986779,1557447,7164458,608874,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125200,717538.000000000000000,1,0.000000000000000,9735.157484510000359,1559841,7163033,717538,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125201,619857.000000000000000,0,0.000000000000000,4212.652880720000212,1559668,7166107,619857,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125202,717547.000000000000000,1,0.000000000000000,10443.849811000000045,1559569,7162745,717547,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125203,618273.000000000000000,1,0.000000000000000,11143.121017999999822,1557916,7164165,618273,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125210,607434.000000000000000,0,0.000000000000000,271702.011339000018779,1607719,7197478,607434,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125211,738801.000000000000000,0,0.000000000000000,86894.295473899997887,1470043,7290190,738801,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125212,738731.000000000000000,1,0.000000000000000,262617.964864999987185,1472897,7289233,738731,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125214,625596.000000000000000,1,0.000000000000000,239352.305729000014253,1564608,7193671,625596,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125216,582354.000000000000000,0,0.000000000000000,43420.629765999998199,1539808,7315434,582354,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125219,644048.000000000000000,1,0.000000000000000,4846.988885869999649,1566310,7162119,644048,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125220,611677.000000000000000,1,0.000000000000000,52726.912625199998729,1585517,7175327,611677,2,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
125221,602501.000000000000000,1,0.000000000000000,87066.493487999992794,1578559,7210409,602501,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
125222,602138.000000000000000,1,0.000000000000000,228699.566221999994013,1573515,7210822,602138,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125223,611015.000000000000000,1,0.000000000000000,218605.882224000000861,1565648,7176612,611015,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125227,670762.000000000000000,0,0.000000000000000,1112.391501029999972,1544584,7310803,670762,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125228,566323.000000000000000,1,0.000000000000000,11212.523992599999474,1544238,7311205,566323,8,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125229,584286.000000000000000,1,0.000000000000000,120579.821372000005795,1538434,7311011,584286,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125230,584302.000000000000000,0,0.000000000000000,3353.940326639999967,1539120,7310982,584302,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125263,738792.000000000000000,0,0.000000000000000,132321.157783000002382,1469959,7288017,738792,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125264,579452.000000000000000,0,0.000000000000000,46944.598822100000689,1471439,7288293,579452,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125265,738701.000000000000000,0,0.000000000000000,217669.560679999995045,1479083,7286049,738701,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125266,738703.000000000000000,0,0.000000000000000,108399.191252999997232,1479372,7286940,738703,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125271,582239.000000000000000,0,0.000000000000000,13088.303934100000333,1535996,7315501,582239,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125272,582211.000000000000000,1,0.000000000000000,231264.389862999989418,1532954,7314562,582211,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125273,603526.000000000000000,1,0.000000000000000,46237.607808699998714,1575530,7199357,603526,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125274,746294.000000000000000,0,0.000000000000000,61021.180576899998414,1560316,7194736,746294,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125275,603259.000000000000000,1,0.000000000000000,223107.104904000007082,1580387,7202731,603259,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125276,603244.000000000000000,1,0.000000000000000,54633.893776199998683,1576029,7204271,603244,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125277,603222.000000000000000,0,0.000000000000000,228622.298496000003070,1576742,7200221,603222,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125278,603218.000000000000000,1,0.000000000000000,82314.499150100004044,1576506,7200220,603218,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125279,608096.000000000000000,0,0.000000000000000,272113.635600999987219,1559228,7194401,608096,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125281,705756.000000000000000,0,0.000000000000000,22694.182399099998293,1559858,7198525,705756,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125282,722638.000000000000000,0,0.000000000000000,241502.503477999998722,1565239,7197630,722638,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125283,665005.000000000000000,1,0.000000000000000,243043.160739000013564,1559341,7200217,665005,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125285,578760.000000000000000,1,0.000000000000000,13603.178767800000060,1562693,7159078,578760,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125286,732973.000000000000000,1,0.000000000000000,9194.466106940000827,1561741,7158570,732973,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125287,578611.000000000000000,1,0.000000000000000,10140.557466800000839,1560993,7159572,578611,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125289,729937.000000000000000,1,0.000000000000000,40012.813381400002982,1537359,7316427,729937,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125290,733954.000000000000000,1,0.000000000000000,13811.339037699999608,1539166,7312662,733954,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125291,733745.000000000000000,1,0.000000000000000,22284.890071800000442,1538483,7312274,733745,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125292,625874.000000000000000,1,0.000000000000000,4508.253528860000188,1545995,7308967,625874,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125293,565957.000000000000000,1,0.000000000000000,17609.432736999999179,1543044,7309525,565957,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
125345,669483.000000000000000,0,0.000000000000000,20.711256995300001,1533123,7312419,669483,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125346,731320.000000000000000,0,0.000000000000000,193200.409000999992713,1533477,7313139,731320,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125347,582197.000000000000000,1,0.000000000000000,217197.533354999992298,1534620,7313803,582197,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125348,753216.000000000000000,0,0.000000000000000,44004.440597699998762,1534298,7311850,753216,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125349,753027.000000000000000,1,0.000000000000000,22002.145058199999767,1533737,7304475,753027,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125350,675318.000000000000000,1,0.000000000000000,24296.890519500000664,1541932,7305457,675318,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125351,584017.000000000000000,1,0.000000000000000,130604.679778999998234,1544125,7306584,584017,4,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125353,609005.000000000000000,0,0.000000000000000,127980.635152999995626,1565113,7167764,609005,6,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125355,605277.000000000000000,1,0.000000000000000,50043.333832900003472,1606453,7216220,605277,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130027,691229.000000000000000,1,0.000000000000000,9010.517975619999561,1567017,7158502,691229,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130028,644304.000000000000000,1,0.000000000000000,10011.996151200000895,1566388,7162047,644304,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130029,691539.000000000000000,1,0.000000000000000,10157.136408500000471,1566796,7157969,691539,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130030,644896.000000000000000,1,0.000000000000000,4996.905326369999784,1565796,7160541,644896,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
130031,613217.000000000000000,0,0.000000000000000,41590.637027099997795,1561934,7155430,613217,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130032,744496.000000000000000,1,0.000000000000000,15244.126383799999530,1561581,7155412,744496,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130033,612746.000000000000000,1,0.000000000000000,27343.292036999999254,1563218,7158478,612746,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
130034,716618.000000000000000,1,0.000000000000000,9994.056951399999889,1560572,7155400,716618,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130035,578684.000000000000000,1,0.000000000000000,16580.052831000000879,1562479,7157670,578684,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130036,643327.000000000000000,1,0.000000000000000,9604.885956149999402,1563799,7158881,643327,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130037,744022.000000000000000,1,0.000000000000000,13663.793141100000867,1561158,7155261,744022,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130038,744536.000000000000000,1,0.000000000000000,15695.679695700000593,1561422,7154695,744536,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130039,744026.000000000000000,1,0.000000000000000,10147.429658200000631,1561294,7155133,744026,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
130040,611664.000000000000000,1,0.000000000000000,32564.325850199998968,1586459,7175858,611664,2,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
130041,718291.000000000000000,1,0.000000000000000,220030.687631999986479,1563266,7211376,718291,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130042,601612.000000000000000,1,0.000000000000000,249469.770542999991449,1567013,7216081,601612,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130043,635934.000000000000000,1,0.000000000000000,244443.970113999996101,1571122,7207213,635934,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130045,602216.000000000000000,1,0.000000000000000,8474.645805680000194,1576055,7213523,602216,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130046,602203.000000000000000,1,0.000000000000000,43533.488803699998243,1576156,7213968,602203,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130048,601720.000000000000000,1,0.000000000000000,1208050.699169999919832,1576925,7218852,601720,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130050,602643.000000000000000,0,0.000000000000000,271317.580569999990985,1589296,7209912,602643,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130051,601840.000000000000000,1,0.000000000000000,355461.683781999978237,1586961,7216922,601840,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
130052,680854.000000000000000,0,0.000000000000000,27990.570889700000407,1579773,7210449,680854,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
130054,608210.000000000000000,0,0.000000000000000,1759089.944360000081360,1560675,7185773,608210,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
