OID_,parcel_id,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
10062,608973,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10063,690492,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10064,618333,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10065,690418,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10066,742065,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10068,644860,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10069,738093,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10070,732710,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10071,717263,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10072,584624,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10073,602162,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10074,601457,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10075,750736,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10076,750946,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10095,579475,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10096,738815,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10098,607846,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10099,603235,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10100,607822,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10101,622558,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10102,622551,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10103,603334,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10104,603397,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10105,578531,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10106,578744,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10107,675493,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10108,582307,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10109,733450,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10155,734204,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10156,675312,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10157,674997,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10158,674984,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10159,751638,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10160,691400,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10161,691527,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10162,716606,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10163,715978,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10164,715021,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10165,623834,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10166,746356,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10167,744042,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10168,746352,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10169,714328,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10170,612735,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10171,727599,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10172,611700,2.5,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
10173,611550,2.5,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
10174,601338,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10175,603316,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10176,603314,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10177,646560,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10178,721446,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10179,646389,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10180,634115,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10181,612695,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10182,634102,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10183,612705,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10184,578983,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10185,578955,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10186,578904,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10187,578682,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10188,629542,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10189,741817,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10190,578990,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10191,578715,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10192,703526,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10193,579151,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10194,683500,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10195,613124,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10196,633167,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10197,578507,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10198,579184,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
10199,744324,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10200,744355,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10201,744357,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10202,750904,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10203,740622,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
10204,726123,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10205,725292,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10206,726124,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10207,725667,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10208,750778,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
10209,742073,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10210,579117,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10211,742058,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10212,691918,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10213,690879,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10214,742045,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10215,717554,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10216,619798,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10217,717339,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10218,690592,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10219,690487,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10220,690426,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10221,717435,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10222,690464,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10224,607810,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10225,744522,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10226,579443,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10227,738795,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10229,602124,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10230,608175,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10231,735165,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10252,579493,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
10253,739072,3,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
10255,693955,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10256,731114,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10257,603274,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10258,608083,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
10259,578544,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10260,722779,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
10261,584184,12,0,2041,1,1,0,0,0,0,0,0,Utah County,MAG
10291,739114,3,0,2045,1,0,0,0,0,0,0,0,Utah County,MAG
10292,739122,3,0,2045,1,0,0,0,0,0,0,0,Utah County,MAG
10296,752925,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10297,669516,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10298,669477,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10299,669498,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10300,664570,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10301,752618,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10302,584492,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10303,582308,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10304,735093,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10305,753035,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10306,753041,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10307,753028,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
10308,674999,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15003,623850,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15004,691227,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15005,691598,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15006,691223,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15007,691740,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15008,691742,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15009,643797,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15010,690917,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15011,715022,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15012,716400,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15013,691779,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15014,633100,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15015,727611,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15016,713796,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15017,714332,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15018,602137,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15019,602478,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
15020,648582,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15021,602116,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15022,601806,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15023,602041,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15024,602549,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15027,658143,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15029,608190,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15030,652505,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15031,735201,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15032,719932,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15033,578910,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15034,579066,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15035,609037,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15036,634105,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15037,578975,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15038,634415,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15039,741813,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15040,729332,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15041,750988,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15042,578563,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15043,612881,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15044,633156,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15045,578500,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15046,578481,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15047,740806,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15048,750747,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15049,750948,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15050,744323,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15051,705246,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15052,740663,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15053,750945,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15054,750400,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15055,740687,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15056,740689,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15057,579203,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15058,652034,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15059,691755,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15060,579046,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15061,690856,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15062,690595,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15063,717541,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15064,618271,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15065,690634,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15071,717550,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15074,584576,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15075,711625,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15077,607531,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15100,579434,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15101,579098,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15102,579449,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15104,646643,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15105,582231,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15108,746290,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15109,603198,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15110,603232,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15111,603436,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15112,623196,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15113,578311,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15114,579145,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15115,578771,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15116,675491,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15161,594723,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15163,730734,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15164,669466,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15165,734208,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15166,752613,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15167,675011,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15169,721845,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15170,623523,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15172,643796,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15173,715320,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15174,691735,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15175,644883,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15176,623348,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15177,579133,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15178,638696,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15179,611638,2.5,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
15180,611655,2.5,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
15181,633090,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15182,601610,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15183,602252,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15184,602186,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
15185,601483,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15186,726142,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15187,601555,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15188,601521,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15189,717148,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
15190,720167,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15191,602485,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
15192,578949,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15193,634103,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15194,612704,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15195,612782,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15196,612818,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15197,664385,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15198,705269,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15199,578302,20,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15200,579000,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15201,578557,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15202,613105,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15203,578502,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15204,578501,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15205,743441,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15206,740769,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15207,744328,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15208,750907,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15209,740790,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15210,725663,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15211,691752,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15212,579047,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15213,634039,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15214,717145,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15215,619791,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15216,618281,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15217,619858,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15218,717426,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15219,691766,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15220,608935,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15227,583856,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15228,745683,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15229,602334,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15230,625658,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
15231,602507,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15278,734203,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15279,752625,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15280,646563,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15281,646579,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15282,647891,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15283,674976,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15286,605283,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15287,691599,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15288,644880,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15289,717162,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15290,643937,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15291,643780,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15292,643282,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15293,728230,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15294,735647,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15295,602381,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15296,601863,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15297,601785,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15298,689473,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15299,602545,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15301,608186,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15304,719865,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15305,699975,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15306,608414,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15307,704659,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15308,578932,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15309,699320,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15310,643722,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15311,578970,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15312,612836,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15313,579013,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15314,623439,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15315,634509,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15316,741816,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15317,578561,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15318,683493,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15319,579165,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15320,750798,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15321,740827,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15322,740832,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
15323,743438,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15324,743482,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15325,750968,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15326,750780,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
15327,579061,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15328,618236,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15329,690585,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15330,634078,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15331,634043,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15332,617965,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15333,690468,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15334,690467,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15335,618335,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15336,742069,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15339,734222,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15340,643779,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15341,744514,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15343,584538,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15344,675185,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15346,735614,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15347,601821,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15348,601498,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15351,584285,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
15366,738748,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15367,579411,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
15368,679634,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15369,649146,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15370,603390,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15371,721131,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15372,578759,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15373,578542,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
15374,731550,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
15375,675489,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20041,669518,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20042,734218,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20043,582105,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20044,753037,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20045,753065,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20046,753056,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20047,753064,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20048,584709,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20049,721843,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20050,744118,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
20051,690920,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
20052,644534,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
20053,716599,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
20054,714334,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
